公司名,时间,目标词的总词频,总词频,比值
688498源杰科技,2022,0,140314,0.0000
688499利元亨,2021,0,170752,0.0000
688499利元亨,2022,0,200936,0.0000
688501青达环保,2021,0,176585,0.0000
688501青达环保,2022,1,172468,0.0006
688503聚和材料,2022,10,158822,0.0063
688505复旦张江,2020,4,152760,0.0026
688505复旦张江,2021,0,153307,0.0000
688505复旦张江,2022,0,155887,0.0000
688506百利天恒,2022,1,169161,0.0006
688508芯朋微,2020,0,134005,0.0000
688508芯朋微,2021,0,147598,0.0000
688508芯朋微,2022,0,146997,0.0000
688509正元地信,2021,22,195134,0.0113
688509正元地信,2022,26,195219,0.0133
688510航亚科技,2020,1,134981,0.0007
688510航亚科技,2021,1,131714,0.0008
688510航亚科技,2022,1,140322,0.0007
688511天微电子,2021,2,136309,0.0015
688511天微电子,2022,2,145808,0.0014
688513苑东生物,2020,12,163822,0.0073
688513苑东生物,2021,14,183730,0.0076
688513苑东生物,2022,24,188226,0.0128
688515裕太微,2022,4,149252,0.0027
688516奥特维,2020,0,144833,0.0000
688516奥特维,2021,0,163918,0.0000
688516奥特维,2022,0,169867,0.0000
688517金冠电气,2021,0,172556,0.0000
688517金冠电气,2022,1,169483,0.0006
688518联赢激光,2020,4,134377,0.0030
688518联赢激光,2021,3,149122,0.0020
688518联赢激光,2022,3,156072,0.0019
688519南亚新材,2020,0,138676,0.0000
688519南亚新材,2021,0,161131,0.0000
688519南亚新材,2022,1,163300,0.0006
688520神州细胞,2020,1,139538,0.0007
688520神州细胞,2021,1,161007,0.0006
688520神州细胞,2022,0,169435,0.0000
688521芯原股份,2020,1,189427,0.0005
688521芯原股份,2021,2,214715,0.0009
688521芯原股份,2022,2,218097,0.0009
688522纳睿雷达,2022,1,122219,0.0008
688525佰维存储,2022,5,172668,0.0029
688526科前生物,2020,1,165166,0.0006
688526科前生物,2021,1,180478,0.0006
688526科前生物,2022,1,193696,0.0005
688528秦川物联,2020,0,119381,0.0000
688528秦川物联,2021,0,134120,0.0000
688528秦川物联,2022,0,145814,0.0000
688529豪森股份,2020,0,148366,0.0000
688529豪森股份,2021,0,148156,0.0000
688529豪森股份,2022,0,177435,0.0000
688533上声电子,2021,4,172223,0.0023
688533上声电子,2022,6,179779,0.0033
688536思瑞浦,2020,5,140294,0.0036
688536思瑞浦,2021,6,164855,0.0036
688536思瑞浦,2022,8,173304,0.0046
688538和辉光电,2021,2,132555,0.0015
688538和辉光电,2022,0,127903,0.0000
688550瑞联新材,2020,12,148801,0.0081
688550瑞联新材,2021,11,178769,0.0062
688550瑞联新材,2022,7,178899,0.0039
688551科威尔,2020,0,133118,0.0000
688551科威尔,2021,1,172444,0.0006
688551科威尔,2022,8,173666,0.0046
688553汇宇制药,2021,13,191613,0.0068
688553汇宇制药,2022,12,188873,0.0064
688556高测股份,2020,2,145649,0.0014
688556高测股份,2021,2,173621,0.0012
688556高测股份,2022,0,164297,0.0000
688557兰剑智能,2020,0,153445,0.0000
688557兰剑智能,2021,0,167557,0.0000
688557兰剑智能,2022,0,150996,0.0000
688558国盛智科,2020,0,137720,0.0000
688558国盛智科,2021,0,144880,0.0000
688558国盛智科,2022,0,149093,0.0000
688559海目星,2020,0,151753,0.0000
688559海目星,2021,1,176886,0.0006
688559海目星,2022,1,192598,0.0005
688560明冠新材,2020,5,151581,0.0033
688560明冠新材,2021,7,165137,0.0042
688560明冠新材,2022,4,176502,0.0023
688561奇安信,2020,12,196176,0.0061
688561奇安信,2021,11,231246,0.0048
688561奇安信,2022,11,229042,0.0048
688565力源科技,2021,0,162180,0.0000
688565力源科技,2022,0,176576,0.0000
688566吉贝尔,2020,0,134213,0.0000
688566吉贝尔,2021,0,162777,0.0000
688566吉贝尔,2022,0,153553,0.0000
688567孚能科技,2020,0,161232,0.0000
688567孚能科技,2021,2,166705,0.0012
688567孚能科技,2022,6,179735,0.0033
688568中科星图,2020,0,169576,0.0000
688568中科星图,2021,0,168772,0.0000
688568中科星图,2022,0,165356,0.0000
688569铁科轨道,2020,0,170774,0.0000
688569铁科轨道,2021,0,177435,0.0000
688569铁科轨道,2022,0,185865,0.0000
688571杭华股份,2020,2,143438,0.0014
688571杭华股份,2021,0,168118,0.0000
688571杭华股份,2022,1,165947,0.0006
688575亚辉龙,2021,11,172877,0.0064
688575亚辉龙,2022,9,185818,0.0048
688577浙海德曼,2020,1,137899,0.0007
688577浙海德曼,2021,16,168220,0.0095
688577浙海德曼,2022,5,143616,0.0035
688578艾力斯,2020,1,128304,0.0008
688578艾力斯,2021,1,145664,0.0007
688578艾力斯,2022,1,137355,0.0007
688579山大地纬,2020,0,158329,0.0000
688579山大地纬,2021,0,166365,0.0000
688579山大地纬,2022,0,170444,0.0000
688580伟思医疗,2020,1,140857,0.0007
688580伟思医疗,2021,0,159843,0.0000
688580伟思医疗,2022,2,168442,0.0012
688585上纬新材,2020,0,149915,0.0000
688585上纬新材,2021,0,168337,0.0000
688585上纬新材,2022,0,166102,0.0000
688586江航装备,2020,0,161517,0.0000
688586江航装备,2021,3,180599,0.0017
688586江航装备,2022,12,185443,0.0065
688588凌志软件,2020,0,142720,0.0000
688588凌志软件,2021,0,149210,0.0000
688588凌志软件,2022,0,157655,0.0000
688589力合微,2020,0,177985,0.0000
688589力合微,2021,0,184850,0.0000
688589力合微,2022,0,187894,0.0000
688590新致软件,2020,58,143252,0.0405
688590新致软件,2021,56,178566,0.0314
688590新致软件,2022,55,170830,0.0322
688595芯海科技,2020,2,135219,0.0015
688595芯海科技,2021,5,161952,0.0031
688595芯海科技,2022,5,162408,0.0031
688596正帆科技,2020,1,160339,0.0006
688596正帆科技,2021,2,185721,0.0011
688596正帆科技,2022,0,169193,0.0000
688597煜邦电力,2021,0,161578,0.0000
688597煜邦电力,2022,0,173787,0.0000
688598金博股份,2020,1,150440,0.0007
688598金博股份,2021,0,166257,0.0000
688598金博股份,2022,0,183328,0.0000
688599天合光能,2020,3,226752,0.0013
688599天合光能,2021,1,236186,0.0004
688599天合光能,2022,1,238066,0.0004
688600皖仪科技,2020,0,155192,0.0000
688600皖仪科技,2021,0,166981,0.0000
688600皖仪科技,2022,0,162002,0.0000
688601力芯微,2021,15,156924,0.0096
688601力芯微,2022,7,163008,0.0043
688606奥泰生物,2020,0,130469,0.0000
688606奥泰生物,2021,0,145782,0.0000
688606奥泰生物,2022,0,149820,0.0000
688607康众医疗,2020,0,144978,0.0000
688607康众医疗,2021,0,158186,0.0000
688607康众医疗,2022,0,154912,0.0000
688608恒玄科技,2020,2,129187,0.0015
688608恒玄科技,2021,3,147053,0.0020
688608恒玄科技,2022,2,146477,0.0014
688609九联科技,2020,2,143813,0.0014
688609九联科技,2021,1,173754,0.0006
688609九联科技,2022,0,181480,0.0000
688611杭州柯林,2021,0,133371,0.0000
688611杭州柯林,2022,0,129740,0.0000
688613奥精医疗,2021,0,156685,0.0000
688613奥精医疗,2022,0,149810,0.0000
688616西力科技,2020,0,129900,0.0000
688616西力科技,2021,0,144317,0.0000
688616西力科技,2022,0,146224,0.0000
688617惠泰医疗,2020,1,158940,0.0006
688617惠泰医疗,2021,1,177610,0.0006
688617惠泰医疗,2022,1,174003,0.0006
688618三旺通信,2020,0,157449,0.0000
688618三旺通信,2021,1,164883,0.0006
688618三旺通信,2022,0,166718,0.0000
688619罗普特,2020,27,154895,0.0174
688619罗普特,2021,27,200133,0.0135
688619罗普特,2022,24,187987,0.0128
688621阳光诺和,2021,0,180167,0.0000
688621阳光诺和,2022,0,182833,0.0000
688622禾信仪器,2021,9,164478,0.0055
688622禾信仪器,2022,10,188045,0.0053
688625呈和科技,2021,36,153696,0.0234
688625呈和科技,2022,36,154594,0.0233
688626翔宇医疗,2020,0,139350,0.0000
688626翔宇医疗,2021,3,161633,0.0019
688626翔宇医疗,2022,2,156782,0.0013
688628优利德,2020,0,165272,0.0000
688628优利德,2021,0,173152,0.0000
688628优利德,2022,0,178979,0.0000
688630芯碁微装,2020,30,158965,0.0189
688630芯碁微装,2021,12,163214,0.0074
688630芯碁微装,2022,6,175116,0.0034
688633星球石墨,2020,0,128051,0.0000
688633星球石墨,2021,0,137194,0.0000
688633星球石墨,2022,0,139367,0.0000
688636智明达,2021,1,135382,0.0007
688636智明达,2022,1,134916,0.0007
688639华恒生物,2021,1,149918,0.0007
688639华恒生物,2022,1,157083,0.0006
688655迅捷兴,2021,0,166189,0.0000
688655迅捷兴,2022,0,153780,0.0000
688656浩欧博,2020,0,135805,0.0000
688656浩欧博,2021,2,158814,0.0013
688656浩欧博,2022,0,162431,0.0000
688658悦康药业,2020,7,150195,0.0047
688658悦康药业,2021,0,193344,0.0000
688658悦康药业,2022,0,177021,0.0000
688659元琛科技,2021,1,176426,0.0006
688659元琛科技,2022,0,170381,0.0000
688660电气风电,2021,2,179425,0.0011
688660电气风电,2022,0,194277,0.0000
688661和林微纳,2021,0,138734,0.0000
688661和林微纳,2022,0,150935,0.0000
688662富信科技,2021,9,161229,0.0056
688662富信科技,2022,8,159353,0.0050
688663新风光,2020,2,155849,0.0013
688663新风光,2021,2,157216,0.0013
688663新风光,2022,0,171544,0.0000
688665四方光电,2020,1,142201,0.0007
688665四方光电,2021,2,162607,0.0012
688665四方光电,2022,2,171340,0.0012
688667菱电电控,2021,1,175986,0.0006
688667菱电电控,2022,1,172225,0.0006
688668鼎通科技,2020,1,141152,0.0007
688668鼎通科技,2021,2,155310,0.0013
688668鼎通科技,2022,1,169064,0.0006
688669聚石化学,2020,0,164552,0.0000
688669聚石化学,2021,1,196249,0.0005
688669聚石化学,2022,0,197401,0.0000
688670金迪克,2021,0,159146,0.0000
688670金迪克,2022,0,156767,0.0000
688676金盘科技,2021,7,254108,0.0028
688676金盘科技,2022,1,248172,0.0004
688677海泰新光,2020,0,119963,0.0000
688677海泰新光,2021,0,156986,0.0000
688677海泰新光,2022,0,162587,0.0000
688678福立旺,2020,2,145273,0.0014
688678福立旺,2021,3,162366,0.0018
688678福立旺,2022,2,160562,0.0012
688679通源环境,2020,0,141050,0.0000
688679通源环境,2021,0,159415,0.0000
688679通源环境,2022,0,157471,0.0000
688680海优新材,2020,0,153327,0.0000
688680海优新材,2021,1,173415,0.0006
688680海优新材,2022,1,190867,0.0005
688681科汇股份,2021,1,169110,0.0006
688681科汇股份,2022,1,170860,0.0006
688682霍莱沃,2021,0,170960,0.0000
688682霍莱沃,2022,0,163559,0.0000
688683莱尔科技,2020,0,146485,0.0000
688683莱尔科技,2021,0,166804,0.0000
688683莱尔科技,2022,0,172762,0.0000
688685迈信林,2021,0,152492,0.0000
688685迈信林,2022,0,155394,0.0000
688686奥普特,2020,2,135981,0.0015
688686奥普特,2021,2,155854,0.0013
688686奥普特,2022,2,149228,0.0013
688687凯因科技,2020,11,151850,0.0072
688687凯因科技,2021,13,175939,0.0074
688687凯因科技,2022,12,175562,0.0068
688689银河微电,2020,8,123608,0.0065
688689银河微电,2021,12,162396,0.0074
688689银河微电,2022,10,159154,0.0063
688690纳微科技,2021,2,161148,0.0012
688690纳微科技,2022,2,193993,0.0010
688696极米科技,2020,5,149575,0.0033
688696极米科技,2021,7,147885,0.0047
688696极米科技,2022,5,144760,0.0035
688697纽威数控,2021,0,154443,0.0000
688697纽威数控,2022,0,151082,0.0000
688698伟创电气,2020,1,145978,0.0007
688698伟创电气,2021,1,163108,0.0006
688698伟创电气,2022,1,166334,0.0006
688699明微电子,2020,1,145987,0.0007
688699明微电子,2021,1,152443,0.0007
688699明微电子,2022,0,139452,0.0000
688700东威科技,2021,0,150535,0.0000
688700东威科技,2022,0,167674,0.0000
688701卓锦股份,2021,4,143334,0.0028
688701卓锦股份,2022,7,143656,0.0049
688707振华新材,2021,10,140823,0.0071
688707振华新材,2022,6,146596,0.0041
688711宏微科技,2021,2,140886,0.0014
688711宏微科技,2022,2,157838,0.0013
688718唯赛勃,2021,0,158302,0.0000
688718唯赛勃,2022,3,161310,0.0019
688722同益中,2021,0,129515,0.0000
688722同益中,2022,0,157747,0.0000
688728格科微,2021,3,134401,0.0022
688728格科微,2022,3,140387,0.0021
688733壹石通,2021,0,162821,0.0000
688733壹石通,2022,0,188244,0.0000
688737中自科技,2021,0,199909,0.0000
688737中自科技,2022,0,171352,0.0000
688739成大生物,2021,0,187833,0.0000
688739成大生物,2022,0,191749,0.0000
688766普冉股份,2021,0,145533,0.0000
688766普冉股份,2022,1,157315,0.0006
688767博拓生物,2021,1,163022,0.0006
688767博拓生物,2022,1,186913,0.0005
688768容知日新,2021,0,163831,0.0000
688768容知日新,2022,0,166679,0.0000
688772珠海冠宇,2021,6,175495,0.0034
688772珠海冠宇,2022,11,191008,0.0058
688776国光电气,2021,1,176177,0.0006
688776国光电气,2022,1,178959,0.0006
688777中控技术,2020,47,203919,0.0230
688777中控技术,2021,41,234448,0.0175
688777中控技术,2022,35,239321,0.0146
688778厦钨新能,2021,8,175573,0.0046
688778厦钨新能,2022,3,176894,0.0017
688779长远锂科,2021,0,166141,0.0000
688779长远锂科,2022,1,162043,0.0006
688786悦安新材,2021,2,164158,0.0012
688786悦安新材,2022,2,178000,0.0011
688787海天瑞声,2021,0,176299,0.0000
688787海天瑞声,2022,0,171568,0.0000
688788科思科技,2020,0,136009,0.0000
688788科思科技,2021,0,148799,0.0000
688788科思科技,2022,0,150841,0.0000
688789宏华数科,2021,0,156210,0.0000
688789宏华数科,2022,0,162777,0.0000
688793倍轻松,2021,7,147618,0.0047
688793倍轻松,2022,4,152080,0.0026
688798艾为电子,2021,4,173681,0.0023
688798艾为电子,2022,4,178582,0.0022
688799华纳药厂,2021,1,170644,0.0006
688799华纳药厂,2022,0,174771,0.0000
688800瑞可达,2021,2,165504,0.0012
688800瑞可达,2022,0,176056,0.0000
688819天能股份,2020,32,182024,0.0176
688819天能股份,2021,42,206626,0.0203
688819天能股份,2022,47,197786,0.0238
688981中芯国际,2020,0,213986,0.0000
688981中芯国际,2021,0,207511,0.0000
688981中芯国际,2022,0,172111,0.0000
689009九号公司,2020,10,196310,0.0051
689009九号公司,2021,3,216157,0.0014
689009九号公司,2022,3,213676,0.0014
830799艾融软件,2021,0,76845,0.0000
830799艾融软件,2022,0,126060,0.0000
830809安达科技,2022,0,132224,0.0000
830832齐鲁华信,2021,1,79885,0.0013
830832齐鲁华信,2022,1,139142,0.0007
830839万通液压,2021,2,71923,0.0028
830839万通液压,2022,2,123069,0.0016
830879基康仪器,2022,1,107636,0.0009
830896旺成科技,2022,0,98233,0.0000
830946森萱医药,2021,1,78557,0.0013
830946森萱医药,2022,0,118171,0.0000
830964润农节水,2021,4,60398,0.0066
830964润农节水,2022,5,99383,0.0050
830974凯大催化,2022,1,141696,0.0007
831010凯添燃气,2021,0,53845,0.0000
831010凯添燃气,2022,0,89132,0.0000
831039国义招标,2021,0,69592,0.0000
831039国义招标,2022,0,106261,0.0000
831087秋乐种业,2022,0,103956,0.0000
831152昆工科技,2022,0,143453,0.0000
831167鑫汇科,2022,0,123040,0.0000
831195三祥科技,2022,0,114493,0.0000
831278泰德股份,2022,2,120534,0.0017
831304迪尔化工,2022,0,105753,0.0000
831305海希通讯,2021,0,73495,0.0000
831305海希通讯,2022,0,122610,0.0000
831370新安洁,2021,63,60188,0.1047
831370新安洁,2022,90,109067,0.0825
831445龙竹科技,2021,3,72249,0.0042
831445龙竹科技,2022,1,117787,0.0008
831526凯华材料,2022,3,111241,0.0027
831641格利尔,2022,2,133583,0.0015
831689克莱特,2022,1,121707,0.0008
831726朱老六,2021,1,72575,0.0014
831726朱老六,2022,1,122448,0.0008
831768拾比佰,2021,0,91407,0.0000
831768拾比佰,2022,1,152514,0.0007
831832科达自控,2021,7,97470,0.0072
831832科达自控,2022,15,157595,0.0095
831834三维股份,2022,2,109440,0.0018
831855浙江大农,2022,0,88180,0.0000
831856浩淼科技,2021,0,73245,0.0000
831856浩淼科技,2022,2,123396,0.0016
831906舜宇精工,2022,2,150804,0.0013
831961创远信科,2021,2,96572,0.0021
831961创远信科,2022,2,156567,0.0013
832000安徽凤凰,2021,0,57737,0.0000
832000安徽凤凰,2022,0,101077,0.0000
832023田野股份,2022,0,124807,0.0000
832089禾昌聚合,2021,0,73923,0.0000
832089禾昌聚合,2022,0,112523,0.0000
832110雷特科技,2022,0,118398,0.0000
832145恒合股份,2021,0,88237,0.0000
832145恒合股份,2022,0,134563,0.0000
832149利尔达,2022,0,125119,0.0000
832171志晟信息,2021,4,82481,0.0048
832171志晟信息,2022,3,133585,0.0022
832225利通科技,2021,0,76023,0.0000
832225利通科技,2022,0,122619,0.0000
832278鹿得医疗,2021,0,71866,0.0000
832278鹿得医疗,2022,0,114211,0.0000
832419路斯股份,2022,2,108313,0.0018
832491奥迪威,2022,2,134028,0.0015
832566梓橦宫,2021,1,66352,0.0015
832566梓橦宫,2022,0,127000,0.0000
832662方盛股份,2022,2,106223,0.0019
832735德源药业,2021,15,107158,0.0140
832735德源药业,2022,12,168040,0.0071
832802保丽洁,2022,3,88917,0.0034
832876慧为智能,2022,1,115510,0.0009
832885星辰科技,2021,0,61191,0.0000
832885星辰科技,2022,0,97661,0.0000
833075柏星龙,2022,2,105227,0.0019
833171国航远洋,2022,2,140313,0.0014
833230欧康医药,2022,3,124275,0.0024
833266生物谷,2021,2,77307,0.0026
833266生物谷,2022,3,134014,0.0022
833346威贸电子,2022,16,112388,0.0142
833427华维设计,2021,3,67978,0.0044
833427华维设计,2022,2,111207,0.0018
833429康比特,2022,0,130670,0.0000
833454同心传动,2021,0,56722,0.0000
833454同心传动,2022,2,116965,0.0017
833509同惠电子,2021,6,68190,0.0088
833509同惠电子,2022,2,119339,0.0017
833523德瑞锂电,2021,0,54747,0.0000
833523德瑞锂电,2022,0,85556,0.0000
833533骏创科技,2022,0,134108,0.0000
833575康乐卫士,2022,0,92718,0.0000
833580科创新材,2022,1,71700,0.0014
833781瑞奇智造,2022,0,109785,0.0000
833819颖泰生物,2021,0,94435,0.0000
833819颖泰生物,2022,0,156168,0.0000
833873中设咨询,2021,2,66778,0.0030
833873中设咨询,2022,6,132942,0.0045
833914远航精密,2022,1,125494,0.0008
833943优机股份,2022,2,107913,0.0019
834014特瑞斯,2022,30,110572,0.0271
834021流金科技,2021,0,88508,0.0000
834021流金科技,2022,0,155198,0.0000
834033康普化学,2022,3,107580,0.0028
834062科润智控,2022,1,122470,0.0008
834261一诺威,2022,4,115497,0.0035
834407驰诚股份,2022,1,124616,0.0008
834415恒拓开源,2021,4,81170,0.0049
834415恒拓开源,2022,13,134621,0.0097
834475三友科技,2021,0,79675,0.0000
834475三友科技,2022,0,135346,0.0000
834599同力股份,2021,0,73988,0.0000
834599同力股份,2022,0,126954,0.0000
834639晨光电缆,2022,6,128074,0.0047
834682球冠电缆,2021,0,68351,0.0000
834682球冠电缆,2022,0,107832,0.0000
834765美之高,2021,7,70987,0.0099
834765美之高,2022,0,117140,0.0000
834770艾能聚,2022,0,106888,0.0000
834950迅安科技,2022,2,113536,0.0018
835174五新隧装,2021,2,60027,0.0033
835174五新隧装,2022,8,102076,0.0078
835179凯德石英,2022,1,107212,0.0009
835184国源科技,2021,0,62134,0.0000
835184国源科技,2022,4,112415,0.0036
835185贝特瑞,2021,10,107484,0.0093
835185贝特瑞,2022,11,195878,0.0056
835207众诚科技,2022,1,123798,0.0008
835237力佳科技,2022,0,122577,0.0000
835305云创数据,2021,1,80229,0.0012
835305云创数据,2022,1,127178,0.0008
835368连城数控,2021,2,82340,0.0024
